name,url,address,access,category,description,average_price,pet_dog_small,pet_dog_medium,pet_dog_large,pet_cat,pet_others,pet_otherInfo
骨付鶏 十十十,https://r.gnavi.co.jp/ssb1a77u0000/,東京都品川区荏原3-3-12,東急目黒線武蔵小山駅 徒歩6分,和食,居酒屋,"平均予算：3,500円",店内,店内,店内,店内,店内,
島ごはん 西葛西,https://r.gnavi.co.jp/p396300/,東京都江戸川区西葛西6-18-3,地下鉄東西線西葛西駅 徒歩3分,和食,本場沖縄料理と本格泡盛,"平均予算：2,800円",テラス,テラス,テラス,,,
Italian＆Bar NOSTALGIE【ノスタルジー】,https://r.gnavi.co.jp/a048600/,東京都渋谷区恵比寿4-9-8,ＪＲ恵比寿駅東口 徒歩3分,和食,雰囲気抜群TV多数登場,"平均予算：4,500円",店内,,,,,
ＣＡＮＡＬ ＣＡＦＥ,https://r.gnavi.co.jp/a994900/,東京都新宿区神楽坂1-9,ＪＲ飯田橋駅西口 徒歩2分,和食,水上レストラン,"平均予算：4,000円",テラス,テラス,テラス,テラス,テラス,
薩摩ぢどり,https://r.gnavi.co.jp/y206100/,山口県山口市熊野町4-15,ＪＲ山口線湯田温泉駅 徒歩15分,和食,リピーターの多い居酒屋,"平均予算：3,500円",,,,,,
海酔,https://r.gnavi.co.jp/a891000/,千葉県浦安市富士見4-1-15,ＪＲ京葉線舞浜駅 車5分,和食,洋風居酒屋,"平均予算：1,500円",テラス,テラス,,,,
ジャイネパール,https://r.gnavi.co.jp/a069600/,千葉県千葉市美浜区打瀬2-12,ＪＲ京葉線海浜幕張駅 徒歩8分,和食,ネパール＆チベット料理,"平均予算：2,000円",テラス,テラス,テラス,テラス,テラス,
AGURI GOOD MOON （アグリグッドムーン）,https://r.gnavi.co.jp/40zjdgfg0000/,東京都目黒区上目黒1-5-10,東急東横線中目黒駅 徒歩3分,和食,デザイナーズ居酒屋,"平均予算：4,500円",テラス,テラス,,,,
コシード,https://r.gnavi.co.jp/p820900/,東京都町田市中町1-4-17,小田急小田原線町田駅 徒歩3分,和食,スペイン／地中海料理,"平均予算：1,500円",テラス,テラス,テラス,テラス,テラス,
大地のダイニング ペペローネ,https://r.gnavi.co.jp/a713501/,千葉県市川市下貝塚3-8-16,ＪＲ武蔵野線市川大野駅 車5分,和食,大地のダイニング,"平均予算：1,600円",テラス,テラス,テラス,,,
しらすと伊勢海老の忠兵衛,https://r.gnavi.co.jp/p610200/,神奈川県藤沢市片瀬海岸1-11-25,小田急江ノ島線片瀬江ノ島駅 徒歩2分,和食,地魚和食料理,"平均予算：1,500円",店内,,,,,
裏路地 居酒屋バーPOUSSE CAFE DINING,https://r.gnavi.co.jp/b465600/,東京都中央区日本橋茅場町2-3-3,地下鉄日比谷線茅場町駅2番出口 徒歩2分,和食,貸切個室宴会居酒屋隠家,"平均予算：4,000円",テラス,,,,,
BESIDE SEASIDE,https://r.gnavi.co.jp/r709zrzw0000/,東京都港区海岸2-7-103,ゆりかもめ日の出駅 徒歩1分,和食,海を臨むレストラン,"平均予算：5,000円",テラス,テラス,,,,
楽園の果実 ｃａｆｅ ＆ おみやげ館,https://r.gnavi.co.jp/f126500/,沖縄県宮古島市下地来間476-1,宮古空港 車15分,和食,農家れすとらん,"平均予算：1,000円",テラス,テラス,,,,
王様のポケット,https://r.gnavi.co.jp/ga3x000/,東京都品川区南品川2-7-18,京急本線青物横丁駅 徒歩1分,和食,創作ダイニング居酒屋,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
FLAVOR,https://r.gnavi.co.jp/gadg900/,神奈川県横浜市戸塚区品濃町550-7,ＪＲ横須賀線東戸塚駅東口 徒歩4分,和食,地中海料理,"平均予算：4,000円",,,,,,
MOKO,https://r.gnavi.co.jp/e204700/,東京都練馬区氷川台4-9-5,地下鉄有楽町線氷川台駅1番出口 徒歩4分,和食,氷川台ヘルシー創作料理,"平均予算：2,500円",テラス,テラス,,,,
本厚木 浮浪雲 本店,https://r.gnavi.co.jp/g428600/,神奈川県厚木市中町2-1-17,小田急線本厚木駅 徒歩1分,和食,和風料理居酒屋,"平均予算：3,500円",店内,,,,,
Ｒｉｓｔｏｒａｎｔｅ Ｌ’ｏｓｔｅｒｉａ,https://r.gnavi.co.jp/a634800/,東京都港区六本木6-6-9,地下鉄日比谷線六本木駅3番出口 徒歩2分,和食,リストランテ,"平均予算：13,000円",テラス,,,テラス,テラス,
かき焼 うちの海,https://r.gnavi.co.jp/s043103/,徳島県鳴門市鳴門町土佐泊浦字大毛243-1,神戸淡路鳴門自動車道鳴門北I.C. 車5分,和食,焼カキ,"平均予算：2,500円",,,,,,
魚料理 松,https://r.gnavi.co.jp/345crm5n0000/,静岡県伊東市八幡野1124-43,伊豆急行線伊豆高原駅 徒歩11分,和食,主に魚料理,"平均予算：1,000円",店内,店内,,,,
レッドロブスター 江の島店,https://r.gnavi.co.jp/g075203/,神奈川県藤沢市片瀬海岸3-22-19,小田急線片瀬江の島駅 徒歩7分,和食,シーフード料理,"平均予算：2,400円",テラス,テラス,,,,
西屋,https://r.gnavi.co.jp/c714700/,〒530-0014 大阪府大阪市北区鶴野町４−４,阪急線大阪梅田駅 徒歩10分,和食,塩釜焼おでん馬刺居酒屋,"平均予算：2,800円",テラス,,,,,
グランピング肉バル FUN SPACE DINER なんば,https://r.gnavi.co.jp/du14ygbs0000/,大阪府大阪市浪速区日本橋西1-3-26,南海本線難波駅 徒歩4分,和食,難波のグランピング空間,"平均予算：4,000円",テラス,テラス,テラス,テラス,テラス,
網元 おおば,https://r.gnavi.co.jp/e977700/,神奈川県足柄下郡箱根町元箱根162-18,箱根登山鉄道箱根湯本駅 バス40分,和食,湖水魚料理,"平均予算：1,200円",テラス,テラス,テラス,テラス,テラス,
ワインビストロ Dai たまプラーザ,https://r.gnavi.co.jp/h3d874uf0000/,神奈川県横浜市青葉区美しが丘1-10-1,東急田園都市線たまプラーザ駅 徒歩3分,和食,ワインを楽しむビストロ,"平均予算：3,500円",,,,,,
米本珈琲本店,https://r.gnavi.co.jp/e679800/,東京都中央区築地4-11-1,地下鉄日比谷線築地駅1番出口 徒歩3分,和食,築地の珈琲専門店,平均予算：300円,テラス,テラス,,,,
IRISH PUB KENNY’s,https://r.gnavi.co.jp/b159600/,東京都調布市布田1-25-1,京王線調布駅東口 徒歩2分,和食,海外樽生ビール12種類,"平均予算：2,500円",テラス,テラス,テラス,テラス,テラス,
湖亭,https://r.gnavi.co.jp/b334900/,神奈川県足柄下郡箱根町元箱根162,ＪＲ小田原駅 バス60分,和食,シチューとカレーの店,"平均予算：1,520円",テラス,テラス,テラス,,,
神戸北野カフェ テラス・ド・パリ Cafe Terrasse de Paris,https://r.gnavi.co.jp/p8czvgd70000/,兵庫県神戸市中央区北野町4-9-2,ＪＲ神戸線三ノ宮駅 徒歩10分,和食,北野でオシャレ女子会,"平均予算：7,000円",テラス,テラス,テラス,テラス,,
MUSHROOM TOKYO,https://r.gnavi.co.jp/b8dhadnz0000/,東京都渋谷区神宮前6-2-4,地下鉄明治神宮前〈原宿〉駅 徒歩3分,和食,マッシュルーム料理専門,"平均予算：4,000円",テラス,テラス,,テラス,テラス,
八幡家,https://r.gnavi.co.jp/kact300/,京都府八幡市上津屋里垣内56-1,京阪本線石清水八幡宮駅 バス20分,和食,ビュッフェレストラン,"平均予算：2,000円",テラス,テラス,テラス,テラス,,
船橋ワインバル FC．VINVINO エフシーヴァンヴィーノ,https://r.gnavi.co.jp/g719701/,千葉県船橋市本町7-4-15,ＪＲ総武本線船橋駅シャポー出口 徒歩1分,和食,船橋ワインバル,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
不動茶屋,https://r.gnavi.co.jp/a073100/,神奈川県鎌倉市雪ノ下2-2-21,ＪＲ横須賀線鎌倉駅東口 徒歩8分,和食,お食事・甘味処,"平均予算：1,000円",テラス,テラス,テラス,,,
イエローカンパニー,https://r.gnavi.co.jp/bu0vhxby0000/,東京都渋谷区東3-14-19,地下鉄日比谷線恵比寿駅 徒歩9分,和食,恵比寿のスープカレー屋,"平均予算：2,500円",店内,店内,,,,
Urth Caffe 代官山店,https://r.gnavi.co.jp/8ws95cgn0000/,東京都渋谷区猿楽町8-9,東急東横線代官山駅 徒歩6分,和食,代官山の閑静なcafe,"平均予算：2,000円",テラス,テラス,テラス,テラス,テラス,
立川天空ビアガーデン 2021 BBQ,https://r.gnavi.co.jp/jp9u932z0000/,東京都立川市錦町2-1-33,ＪＲ立川駅 徒歩4分,和食,雨天対応型ビアガーデン,"平均予算：3,000円",店内テラス,,,,,
名取亭,https://r.gnavi.co.jp/p790500/,千葉県成田市寺台575,ＪＲ成田駅東口 徒歩20分,和食,日本料理,"平均予算：5,000円",店内,店内,店内,店内,店内,
創作中華料理 東方廳 浜松町店,https://r.gnavi.co.jp/g102000/,東京都港区浜松町1-12-5,ＪＲ浜松町駅 徒歩3分,和食,中国小皿料理,"平均予算：3,000円",テラス,,,,,
茶号,https://r.gnavi.co.jp/e368500/,埼玉県富士見市ふじみ野東2-9-9,東武東上線ふじみ野駅 徒歩5分,和食,津軽らーめん・居酒屋,"平均予算：3,000円",,,,,,
サカナトニック BACU,https://r.gnavi.co.jp/e00bhnsr0000/,大阪府寝屋川市日之出町2-2,京阪本線寝屋川市駅 徒歩3分,和食,サカナメニュー充実♪,"平均予算：3,000円",テラス,テラス,テラス,,,
富士吉原 中央駅まえ酒場 笑みや,https://r.gnavi.co.jp/12emmp4j0000/,静岡県富士市吉原4-1-5,岳南鉄道線吉原本町駅 徒歩9分,和食,静岡名物がある居酒屋,"平均予算：3,000円",テラス,テラス,テラス,テラス,テラス,
ジョイヤ,https://r.gnavi.co.jp/g851700/,東京都品川区南大井6-24-1,ＪＲ京浜東北線大森駅北口 徒歩1分,和食,ナポリピッツァのお店,"平均予算：4,500円",テラス,テラス,テラス,テラス,テラス,
貸切＆パーティーダイニング HASSO CAFFE with PRONTO 神保町店,https://r.gnavi.co.jp/ndjb72620000/,東京都千代田区神田錦町3-22,地下鉄半蔵門線神保町駅A9番出口 徒歩2分,和食,駅近！脳を刺激するお店,平均予算：500円,テラス,テラス,テラス,テラス,テラス,
五の五 祐天寺駅前店,https://r.gnavi.co.jp/g85a4rbx0000/,東京都目黒区祐天寺2-14-3,東急東横線祐天寺駅 徒歩1分,和食,大衆酒場,"平均予算：1,800円",テラス,テラス,テラス,テラス,テラス,
浅草六区酒場 ホッピー通り店,https://r.gnavi.co.jp/jt6krk4k0000/,東京都台東区浅草1-39-7,つくばエクスプレス浅草駅A1番出口 徒歩3分,和食,浅草の大衆酒場,"平均予算：2,000円",,,,,,
貸切パーティ＆カラオケ million（ミリオン） 池袋,https://r.gnavi.co.jp/42sa09p90000/,東京都豊島区西池袋1-37-8,地下鉄副都心線池袋駅 徒歩2分,和食,10名～カラオケ付貸切,"平均予算：2,500円",,,,,,
インドレストラン シャルマ 示野本店,https://r.gnavi.co.jp/ru4r7vfn0000/,石川県金沢市戸板西1-55,ＪＲ北陸本線金沢駅 車15分,和食,インド料理,"平均予算：1,400円",テラス,テラス,テラス,テラス,テラス,
やきとり道場 宮原駅ビル店,https://r.gnavi.co.jp/g240191/,埼玉県さいたま市北区宮原町3-824-1,ＪＲ高崎線宮原駅 徒歩1分,和食,やきとり,"平均予算：2,000円",,,,,,
KITCHEN 親方,https://r.gnavi.co.jp/9t2gh1vk0000/,東京都板橋区小豆沢1-10-7,都営三田線本蓮沼駅 徒歩6分,和食,KITCHEN親方,"平均予算：3,500円",,,,,,
丹頂が見える店 どれみふぁ空,https://r.gnavi.co.jp/k0xnpzpt0000/,〒085-1211 北海道阿寒郡鶴居村下雪裡１７−１８,ＪＲ根室本線釧路駅 車40分,和食,洋食・ラーメン・カレー,"平均予算：1,000円",,,,,,
沼津漁師めし食堂,https://r.gnavi.co.jp/mb3mbkub0000/,静岡県沼津市千本港町80,ＪＲ沼津駅南口 車13分,和食,沼津の港めし,"平均予算：1,800円",テラス,テラス,テラス,テラス,テラス,
PIZZERIA347,https://r.gnavi.co.jp/eus3aden0000/,千葉県船橋市本町7-10-2,ＪＲ総武線船橋駅北口 徒歩3分,和食,星空ビアテラスで乾杯,"平均予算：3,500円",テラス,テラス,テラス,,,
寿司貞,https://r.gnavi.co.jp/nrw6my0w0000/,東京都中央区日本橋室町1-8-4,地下鉄半蔵門線三越前駅B6番出口 徒歩1分,和食,日本橋・江戸前寿司,"平均予算：13,000円",店内,,,,,
たかはし丸,https://r.gnavi.co.jp/g164000/,東京都江戸川区松本2-40-3,ＪＲ総武線小岩駅 徒歩15分,和食,屋形船,"平均予算：10,800円",,,,,,
THE GREEN CARMEL,https://r.gnavi.co.jp/9sbd1h120000/,愛媛県松山市白水台4-2-1,伊予鉄道城南線平和通一丁目駅 車8分,和食,一軒家レストラン,"平均予算：8,000円",テラス,テラス,テラス,テラス,テラス,
割烹 蛸壺,https://r.gnavi.co.jp/k213800/,大阪府堺市堺区北瓦町2-1-12,南海高野線堺東駅 徒歩3分,和食,割烹,"平均予算：6,000円",店内,店内,,店内,,
王府井本店 小籠包専門店 横浜中華街,https://r.gnavi.co.jp/6uvxf6kh0000/,神奈川県横浜市中区山下町191-24,みなとみらい線元町・中華街駅 徒歩3分,和食,飲茶・天心,"平均予算：1,000円",,,,,,
酒喰ＢＡＲ町,https://r.gnavi.co.jp/a148800/,東京都府中市府中町1-5-7,京王線府中駅 徒歩1分,和食,洋風創作キッチン,"平均予算：2,500円",テラス,テラス,,,,
酒蔵 お太幸 横須賀中央店,https://r.gnavi.co.jp/a093002/,神奈川県横須賀市若松町2-7,京浜急行線横須賀中央駅東口 徒歩1分,和食,和風居酒屋,"平均予算：2,000円",,,,,,
Beach House AJITO（ビーチハウスアジト）片瀬江ノ島,https://r.gnavi.co.jp/h80gue720000/,神奈川県藤沢市片瀬海岸2-2932,小田急江ノ島線片瀬江ノ島駅 徒歩6分,和食,湘南×海の家,"平均予算：1,000円",店内テラス,店内テラス,店内テラス,店内テラス,店内テラス,
．me,https://r.gnavi.co.jp/bwdsj2nh0000/,東京都新宿区歌舞伎町1-22-1,西武新宿線西武新宿駅 徒歩2分,和食,完全個室×東宝ビルすぐ,"平均予算：2,980円",店内,,,店内,店内,
ラ・ロカンダ・デル・ピットーレ 環水公園,https://r.gnavi.co.jp/6231jmjn0000/,富山県富山市湊入船町3-3,富山ライトレールインテック本社前駅 徒歩12分,和食,富山のピッツェリア,"平均予算：5,000円",テラス,テラス,テラス,テラス,テラス,
金澤屋珈琲店 本店,https://r.gnavi.co.jp/99cvs6ha0000/,石川県金沢市丸の内5-26,ＪＲ北陸本線金沢駅兼六園口(東口) 徒歩15分,和食,ドリップコーヒー専門店,平均予算：500円,テラス,テラス,,,,
マルシェ,https://r.gnavi.co.jp/p238500/,神奈川県横浜市神奈川区青木町5-30,ＪＲ横浜駅 徒歩12分,和食,洋風創作料理,"平均予算：3,300円",,,,,,
ダ ミケーレ 恵比寿,https://r.gnavi.co.jp/8b9bhpxy0000/,東京都渋谷区恵比寿4-4-7,ＪＲ恵比寿駅 徒歩3分,和食,とろとろナポリピッツァ,"平均予算：3,500円",,,,,,
NAVAJO COYOTE,https://r.gnavi.co.jp/p405400/,東京都新宿区新宿2-4-2,ＪＲ新宿駅南口 徒歩12分,和食,新宿貸切スペース,"平均予算：4,650円",店内,店内,店内,店内,店内,
ワイン＆シャンパン 銀座 スイートメモリーズ,https://r.gnavi.co.jp/sgbmp5u30000/,東京都中央区銀座8-7-16,地下鉄銀座線新橋駅3番出口 徒歩3分,和食,貸切カラオケダイニング,"平均予算：5,000円",店内,,,店内,店内,
Bonne la Vie,https://r.gnavi.co.jp/fxbcn9ha0000/,神奈川県横浜市港北区鳥山町804,ＪＲ横浜線小机駅 徒歩8分,和食,古民家を改装したお店,"平均予算：1,500円",店内テラス,店内テラス,店内テラス,店内テラス,店内テラス,
メリプリンチペッサ 渋谷店,https://r.gnavi.co.jp/adm8w0zk0000/,東京都渋谷区円山町22-11,京王井の頭線神泉駅 徒歩3分,和食,渋谷薪窯ナポリピッツァ,"平均予算：5,000円",テラス,テラス,テラス,テラス,テラス,
ＭＳＣ メロウ スペクトラ カフェ,https://r.gnavi.co.jp/g830200/,神奈川県横浜市中区末広町2-3-14,ＪＲ根岸線関内駅北口 徒歩3分,和食,関内・寛ぎの隠れ家,"平均予算：3,000円",店内,店内,店内,,,
お食事処 紅うさぎ,https://r.gnavi.co.jp/kd7rynkz0000/,和歌山県和歌山市北新金屋丁67,南海本線和歌山市駅 車3分,和食,地元の釣人にも人気の店,"平均予算：3,500円",店内,店内,店内,店内,店内,
