area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
関西,恋人と・夫婦で,小谷城跡,浅井氏3代の居城・浅井3姉妹のふるさと,https://www.walkerplus.com/spot/ar0725s79622/    ,巡る,    滋賀県長浜市湖北町伊部[地図],    【電車】JR河毛駅から徒歩40分、タクシーで約5分、またはレンタサイクルで約15分 【車】北陸自動車道長浜ICから約15分または小谷城スマートICから約5分,,    なし,,,
滋賀県,恋人と・夫婦で,小谷城跡,浅井氏3代の居城・浅井3姉妹のふるさと,https://www.walkerplus.com/spot/ar0725s79622/    ,巡る,    滋賀県長浜市湖北町伊部[地図],    【電車】JR河毛駅から徒歩40分、タクシーで約5分、またはレンタサイクルで約15分 【車】北陸自動車道長浜ICから約15分または小谷城スマートICから約5分,,    なし,,,
四国,恋人と・夫婦で,屋島寺,四国霊場の第84番札所,https://www.walkerplus.com/spot/ar0937s30652/    ,巡る,    香川県高松市屋島東町1808[地図],    【電車】JR高松駅から車約25分で山頂付近駐車場、そこから徒歩約5分 【車】高松道高松中央ICから屋島ドライブウエイ(有料)経由約25分で山頂付近駐車場、そこから徒歩約5分【その他】JR屋島駅およびことでん屋島駅からシャトルバスの運行あり(片道100円),    7:00～17:00,    年中無休,, 087-841-9418 屋島寺,
香川県,恋人と・夫婦で,屋島寺,四国霊場の第84番札所,https://www.walkerplus.com/spot/ar0937s30652/    ,巡る,    香川県高松市屋島東町1808[地図],    【電車】JR高松駅から車約25分で山頂付近駐車場、そこから徒歩約5分 【車】高松道高松中央ICから屋島ドライブウエイ(有料)経由約25分で山頂付近駐車場、そこから徒歩約5分【その他】JR屋島駅およびことでん屋島駅からシャトルバスの運行あり(片道100円),    7:00～17:00,    年中無休,, 087-841-9418 屋島寺,
九州,恋人と・夫婦で,鏡山,台形の山の頂から虹の松原や唐津湾の大パノラマを望む,https://www.walkerplus.com/spot/ar1041s05701/    ,巡る,〒847-0022 佐賀県唐津市鏡,    【電車】JR虹ノ松原駅から車で約10分 【車】西九州自動車道浜玉ICから約13分,    終日開放,    なし,入場無料。, 0955-72-9127 唐津市観光課,
佐賀県,恋人と・夫婦で,鏡山,台形の山の頂から虹の松原や唐津湾の大パノラマを望む,https://www.walkerplus.com/spot/ar1041s05701/    ,巡る,〒847-0022 佐賀県唐津市鏡,    【電車】JR虹ノ松原駅から車で約10分 【車】西九州自動車道浜玉ICから約13分,    終日開放,    なし,入場無料。, 0955-72-9127 唐津市観光課,
東北,恋人と・夫婦で,仙台藩祖 伊達政宗公霊屋 瑞鳳殿,桃山文化の遺風を伝える伊達政宗公ゆかりの豪華絢爛な霊屋,https://www.walkerplus.com/spot/ar0204s129397/    ,巡る,    宮城県仙台市青葉区霊屋下23-2[地図],    【電車】JR仙台駅からるーぷるバスで約15分 【車】東北自動車道仙台宮城ICから約15分,    2月1日～11月30日 9:00～16:50 (最終入館16:30)    資料館内にて放映の発掘資料映像は16:30で終了 12月1日～1月31日 9:00～16:20 (最終入館16:00)。資料館内にて放映の発掘資料映像は16:00で終了,    12月31日,有料。 観覧料 一般・大学生570円、高校生410円、小中学生210円, 022-262-6250,
宮城県,恋人と・夫婦で,仙台藩祖 伊達政宗公霊屋 瑞鳳殿,桃山文化の遺風を伝える伊達政宗公ゆかりの豪華絢爛な霊屋,https://www.walkerplus.com/spot/ar0204s129397/    ,巡る,    宮城県仙台市青葉区霊屋下23-2[地図],    【電車】JR仙台駅からるーぷるバスで約15分 【車】東北自動車道仙台宮城ICから約15分,    2月1日～11月30日 9:00～16:50 (最終入館16:30)    資料館内にて放映の発掘資料映像は16:30で終了 12月1日～1月31日 9:00～16:20 (最終入館16:00)。資料館内にて放映の発掘資料映像は16:00で終了,    12月31日,有料。 観覧料 一般・大学生570円、高校生410円、小中学生210円, 022-262-6250,
大町西公園駅(宮城県),恋人と・夫婦で,仙台藩祖 伊達政宗公霊屋 瑞鳳殿,桃山文化の遺風を伝える伊達政宗公ゆかりの豪華絢爛な霊屋,https://www.walkerplus.com/spot/ar0204s129397/    ,巡る,    宮城県仙台市青葉区霊屋下23-2[地図],    【電車】JR仙台駅からるーぷるバスで約15分 【車】東北自動車道仙台宮城ICから約15分,    2月1日～11月30日 9:00～16:50 (最終入館16:30)    資料館内にて放映の発掘資料映像は16:30で終了 12月1日～1月31日 9:00～16:20 (最終入館16:00)。資料館内にて放映の発掘資料映像は16:00で終了,    12月31日,有料。 観覧料 一般・大学生570円、高校生410円、小中学生210円, 022-262-6250,
関東,恋人と・夫婦で,箱根駒ヶ岳ロープウェー,全長約1800mのロープウェイ,https://www.walkerplus.com/spot/ar0314s393680/    ,巡る,    神奈川県足柄下郡箱根町元箱根139[地図],    【車】小田原厚木道路箱根口ICから国道1号経由約50分でロープウェイ乗り場、山頂までロープウェイ約7分,    9:00～17:00,    なし    天候不良、点検による整備休業の場合あり,ロープウェイ往復 大人(中学生以上)1600円、子供(小学生)800円、未就学児 無料, 0460-83-1151 箱根園(代表),
神奈川県,恋人と・夫婦で,箱根駒ヶ岳ロープウェー,全長約1800mのロープウェイ,https://www.walkerplus.com/spot/ar0314s393680/    ,巡る,    神奈川県足柄下郡箱根町元箱根139[地図],    【車】小田原厚木道路箱根口ICから国道1号経由約50分でロープウェイ乗り場、山頂までロープウェイ約7分,    9:00～17:00,    なし    天候不良、点検による整備休業の場合あり,ロープウェイ往復 大人(中学生以上)1600円、子供(小学生)800円、未就学児 無料, 0460-83-1151 箱根園(代表),
甲信越,恋人と・夫婦で,三笠通り,旧軽井沢と旧三笠ホテルをつなぐカラマツの並木道,https://www.walkerplus.com/spot/ar0420s200667/    ,巡る,    長野県北佐久郡軽井沢町軽井沢[地図],    【電車】JR軽井沢駅から徒歩20分またはタクシーで約10分(三笠通り入口の旧軽井沢までは、軽井沢駅から町内循環バス東・南廻り線で約4分、草軽交通の草津温泉行きで旧軽井沢まで4分、三笠バス停まで8分) 【車】上信越道碓井軽井沢ICから約30分(旧軽井沢まで),,,入場無料。, 0267-42-5538 (軽井沢観光会館),
長野県,恋人と・夫婦で,三笠通り,旧軽井沢と旧三笠ホテルをつなぐカラマツの並木道,https://www.walkerplus.com/spot/ar0420s200667/    ,巡る,    長野県北佐久郡軽井沢町軽井沢[地図],    【電車】JR軽井沢駅から徒歩20分またはタクシーで約10分(三笠通り入口の旧軽井沢までは、軽井沢駅から町内循環バス東・南廻り線で約4分、草軽交通の草津温泉行きで旧軽井沢まで4分、三笠バス停まで8分) 【車】上信越道碓井軽井沢ICから約30分(旧軽井沢まで),,,入場無料。, 0267-42-5538 (軽井沢観光会館),
中国,恋人と・夫婦で,郡山城,中国地方を制覇した戦国大名・毛利元就の居城,https://www.walkerplus.com/spot/ar0834s80635/    ,巡る,    安芸高田市吉田町吉田[地図],    【バス】広島バスセンターから吉田営業所行きで約90分、 安芸高田市役所前下車、本丸まで徒歩約1時間 【車】中国自動車道高田ICから県道6号経由で約15分、または広島市内から国道54号経由で約80分。いずれも最寄りの駐車場から本丸まで徒歩約30分,    夕方以降は、街灯などがないため危険,,入場無料。, 0826-42-0070 安芸高田市歴史民俗博物館,
広島県,恋人と・夫婦で,郡山城,中国地方を制覇した戦国大名・毛利元就の居城,https://www.walkerplus.com/spot/ar0834s80635/    ,巡る,    安芸高田市吉田町吉田[地図],    【バス】広島バスセンターから吉田営業所行きで約90分、 安芸高田市役所前下車、本丸まで徒歩約1時間 【車】中国自動車道高田ICから県道6号経由で約15分、または広島市内から国道54号経由で約80分。いずれも最寄りの駐車場から本丸まで徒歩約30分,    夕方以降は、街灯などがないため危険,,入場無料。, 0826-42-0070 安芸高田市歴史民俗博物館,
東北,恋人と・夫婦で,勾当台公園,オフィス街の中心に位置する水と緑の都会のオアシス,https://www.walkerplus.com/spot/ar0204s78927/    ,巡る,    宮城県仙台市青葉区本町3-9-2外[地図],    【電車】仙台市営地下鉄匂当台公園駅から徒歩すぐ 【車】東北自動車道仙台宮城ICから約20分,    終日開放,    なし,入場無料。, 022-225-7211 仙台市青葉区役所建設部公園課,
宮城県,恋人と・夫婦で,勾当台公園,オフィス街の中心に位置する水と緑の都会のオアシス,https://www.walkerplus.com/spot/ar0204s78927/    ,巡る,    宮城県仙台市青葉区本町3-9-2外[地図],    【電車】仙台市営地下鉄匂当台公園駅から徒歩すぐ 【車】東北自動車道仙台宮城ICから約20分,    終日開放,    なし,入場無料。, 022-225-7211 仙台市青葉区役所建設部公園課,
勾当台公園駅(宮城県),恋人と・夫婦で,勾当台公園,オフィス街の中心に位置する水と緑の都会のオアシス,https://www.walkerplus.com/spot/ar0204s78927/    ,巡る,    宮城県仙台市青葉区本町3-9-2外[地図],    【電車】仙台市営地下鉄匂当台公園駅から徒歩すぐ 【車】東北自動車道仙台宮城ICから約20分,    終日開放,    なし,入場無料。, 022-225-7211 仙台市青葉区役所建設部公園課,
広瀬通駅(宮城県),恋人と・夫婦で,勾当台公園,オフィス街の中心に位置する水と緑の都会のオアシス,https://www.walkerplus.com/spot/ar0204s78927/    ,巡る,    宮城県仙台市青葉区本町3-9-2外[地図],    【電車】仙台市営地下鉄匂当台公園駅から徒歩すぐ 【車】東北自動車道仙台宮城ICから約20分,    終日開放,    なし,入場無料。, 022-225-7211 仙台市青葉区役所建設部公園課,
北四番丁駅(宮城県),恋人と・夫婦で,勾当台公園,オフィス街の中心に位置する水と緑の都会のオアシス,https://www.walkerplus.com/spot/ar0204s78927/    ,巡る,    宮城県仙台市青葉区本町3-9-2外[地図],    【電車】仙台市営地下鉄匂当台公園駅から徒歩すぐ 【車】東北自動車道仙台宮城ICから約20分,    終日開放,    なし,入場無料。, 022-225-7211 仙台市青葉区役所建設部公園課,
青葉通一番町駅(宮城県),恋人と・夫婦で,勾当台公園,オフィス街の中心に位置する水と緑の都会のオアシス,https://www.walkerplus.com/spot/ar0204s78927/    ,巡る,    宮城県仙台市青葉区本町3-9-2外[地図],    【電車】仙台市営地下鉄匂当台公園駅から徒歩すぐ 【車】東北自動車道仙台宮城ICから約20分,    終日開放,    なし,入場無料。, 022-225-7211 仙台市青葉区役所建設部公園課,
甲信越,恋人と・夫婦で,春日山城跡,複雑な地形を巧みに利用した、上杉謙信公の居城,https://www.walkerplus.com/spot/ar0415s80623/    ,巡る,    新潟県上越市中屋敷、他[地図],    【電車】えちごトキめき鉄道春日山駅から徒歩40分、またはバスで中屋敷または春日山荘下車 ※中腹(謙信公銅像前)までの時間 【車】北陸自動車道上越ICから約15分 ※中腹(謙信公銅像前)までの時間,,    なし,入場無料。, 025-545-9269 上越市教育委員会文化行政課,
新潟県,恋人と・夫婦で,春日山城跡,複雑な地形を巧みに利用した、上杉謙信公の居城,https://www.walkerplus.com/spot/ar0415s80623/    ,巡る,    新潟県上越市中屋敷、他[地図],    【電車】えちごトキめき鉄道春日山駅から徒歩40分、またはバスで中屋敷または春日山荘下車 ※中腹(謙信公銅像前)までの時間 【車】北陸自動車道上越ICから約15分 ※中腹(謙信公銅像前)までの時間,,    なし,入場無料。, 025-545-9269 上越市教育委員会文化行政課,
