area_list,tags_list,name,description,url,category,address,access,business_hours,regular_holidays,price,phone_no,if_reservation_needed
四国,ショッピングモール,高知 蔦屋書店,大人も子どもも家族みんなで楽しめる大型複合書店,https://www.walkerplus.com/spot/ar0939s382695/    ,買う,    高知県高知市南御座6-10[地図],    【電車】JR高知駅からバス(とさでん交通バス)で南御座停留所下車、徒歩5分 【車】高知ICから約10分。JR高知駅から約10分。高知龍馬空港から約30分,    1F/2F 8:00～23:00、3F 10:00～19:00    コロナウィルス感染拡大防止のため現在は短縮営業中 1F/2F 8:00～20:00、3F 10:00～18:00,    不定休,3F Kids Park CHU CHUは入場有料, 088-882-5544 1F/2F,
高知県,ショッピングモール,高知 蔦屋書店,大人も子どもも家族みんなで楽しめる大型複合書店,https://www.walkerplus.com/spot/ar0939s382695/    ,買う,    高知県高知市南御座6-10[地図],    【電車】JR高知駅からバス(とさでん交通バス)で南御座停留所下車、徒歩5分 【車】高知ICから約10分。JR高知駅から約10分。高知龍馬空港から約30分,    1F/2F 8:00～23:00、3F 10:00～19:00    コロナウィルス感染拡大防止のため現在は短縮営業中 1F/2F 8:00～20:00、3F 10:00～18:00,    不定休,3F Kids Park CHU CHUは入場有料, 088-882-5544 1F/2F,
知寄町停留所(高知県),ショッピングモール,高知 蔦屋書店,大人も子どもも家族みんなで楽しめる大型複合書店,https://www.walkerplus.com/spot/ar0939s382695/    ,買う,    高知県高知市南御座6-10[地図],    【電車】JR高知駅からバス(とさでん交通バス)で南御座停留所下車、徒歩5分 【車】高知ICから約10分。JR高知駅から約10分。高知龍馬空港から約30分,    1F/2F 8:00～23:00、3F 10:00～19:00    コロナウィルス感染拡大防止のため現在は短縮営業中 1F/2F 8:00～20:00、3F 10:00～18:00,    不定休,3F Kids Park CHU CHUは入場有料, 088-882-5544 1F/2F,
知寄町二丁目停留所(高知県),ショッピングモール,高知 蔦屋書店,大人も子どもも家族みんなで楽しめる大型複合書店,https://www.walkerplus.com/spot/ar0939s382695/    ,買う,    高知県高知市南御座6-10[地図],    【電車】JR高知駅からバス(とさでん交通バス)で南御座停留所下車、徒歩5分 【車】高知ICから約10分。JR高知駅から約10分。高知龍馬空港から約30分,    1F/2F 8:00～23:00、3F 10:00～19:00    コロナウィルス感染拡大防止のため現在は短縮営業中 1F/2F 8:00～20:00、3F 10:00～18:00,    不定休,3F Kids Park CHU CHUは入場有料, 088-882-5544 1F/2F,
関東,ショッピングモール,TOBU HOPE CENTER(東武ホープセンター),各線直結の東武ホープセンター,https://www.walkerplus.com/spot/ar0313s389677/    ,買う,    東京都豊島区西池袋1-1-30[地図],    【電車】JR・東武東上線・東京メトロ池袋駅から徒歩1分または西武池袋線池袋駅から徒歩5分 【車】首都高速5号池袋線北池袋ICから約8分,    10:00～21:00    ショップによって開店・閉店時間は異なる,    1月1日,入場無料。, 03-3986-3111,
東京都,ショッピングモール,TOBU HOPE CENTER(東武ホープセンター),各線直結の東武ホープセンター,https://www.walkerplus.com/spot/ar0313s389677/    ,買う,    東京都豊島区西池袋1-1-30[地図],    【電車】JR・東武東上線・東京メトロ池袋駅から徒歩1分または西武池袋線池袋駅から徒歩5分 【車】首都高速5号池袋線北池袋ICから約8分,    10:00～21:00    ショップによって開店・閉店時間は異なる,    1月1日,入場無料。, 03-3986-3111,
池袋駅(東京都),ショッピングモール,TOBU HOPE CENTER(東武ホープセンター),各線直結の東武ホープセンター,https://www.walkerplus.com/spot/ar0313s389677/    ,買う,    東京都豊島区西池袋1-1-30[地図],    【電車】JR・東武東上線・東京メトロ池袋駅から徒歩1分または西武池袋線池袋駅から徒歩5分 【車】首都高速5号池袋線北池袋ICから約8分,    10:00～21:00    ショップによって開店・閉店時間は異なる,    1月1日,入場無料。, 03-3986-3111,
甲信越,スポーツ施設・スタジアム,シティホールプラザ アオーレ長岡,混雑する時間の目安,https://www.walkerplus.com/spot/ar0415s307821/    ,買う,    新潟県長岡市大手通1-4-10[地図],    【電車】JR長岡駅から徒歩3分 【車】関越自動車道長岡ICから約20分,    総合窓口 平日8:30～17:15、土・日・祝日9:00～17:00    ※変更中。詳細は公式サイト等をご確認ください,    年末年始(12月29日～1月3日) ※総合窓口に限り12月29日、30日、1月3日営業,入場無料。 イベントにより異なる, 0258-39-2500 ながおか未来創造ネットワーク(8:00～21:00),
新潟県,スポーツ施設・スタジアム,シティホールプラザ アオーレ長岡,混雑する時間の目安,https://www.walkerplus.com/spot/ar0415s307821/    ,買う,    新潟県長岡市大手通1-4-10[地図],    【電車】JR長岡駅から徒歩3分 【車】関越自動車道長岡ICから約20分,    総合窓口 平日8:30～17:15、土・日・祝日9:00～17:00    ※変更中。詳細は公式サイト等をご確認ください,    年末年始(12月29日～1月3日) ※総合窓口に限り12月29日、30日、1月3日営業,入場無料。 イベントにより異なる, 0258-39-2500 ながおか未来創造ネットワーク(8:00～21:00),
長岡駅(新潟県),スポーツ施設・スタジアム,シティホールプラザ アオーレ長岡,混雑する時間の目安,https://www.walkerplus.com/spot/ar0415s307821/    ,買う,    新潟県長岡市大手通1-4-10[地図],    【電車】JR長岡駅から徒歩3分 【車】関越自動車道長岡ICから約20分,    総合窓口 平日8:30～17:15、土・日・祝日9:00～17:00    ※変更中。詳細は公式サイト等をご確認ください,    年末年始(12月29日～1月3日) ※総合窓口に限り12月29日、30日、1月3日営業,入場無料。 イベントにより異なる, 0258-39-2500 ながおか未来創造ネットワーク(8:00～21:00),
関東,テーマパーク・アミューズメントパーク,メッツァ(メッツァビレッジ・ムーミンバレーパーク),北欧のライフスタイルを体験できるテーマパーク,https://www.walkerplus.com/spot/ar0311s330371/    ,買う,    埼玉県飯能市宮沢327-6 メッツァ[地図],    【電車】西武鉄道池袋線飯能駅からバスでメッツァ(旧 宮沢湖)下車 【車】首都圏中央連絡自動車道狭山日高ICから県道262号線経由で約12分、青梅ICから県道218号線経由で約30分、飯能駅北口からバスで約13分,    メッツァビレッジ10:00～18:00(土日祝19:00)、ムーミンバレーパーク10:00～17:00(土日祝18:00)    ※季節や天候により変更になる場合あり。メッツァビレッジは店舗により一部異なるため、公式サイトをご確認ください。,    不定休,有料。 メッツァビレッジは入場無料。ムーミンバレーパーク入園チケット：大人(中学生以上)2500円、子供(4歳以上小学生以下)1500円 ※3歳以下無料, 0570-03-1066 ナビダイヤル 平日・土日祝10:00～18:00(不定休),
埼玉県,テーマパーク・アミューズメントパーク,メッツァ(メッツァビレッジ・ムーミンバレーパーク),北欧のライフスタイルを体験できるテーマパーク,https://www.walkerplus.com/spot/ar0311s330371/    ,買う,    埼玉県飯能市宮沢327-6 メッツァ[地図],    【電車】西武鉄道池袋線飯能駅からバスでメッツァ(旧 宮沢湖)下車 【車】首都圏中央連絡自動車道狭山日高ICから県道262号線経由で約12分、青梅ICから県道218号線経由で約30分、飯能駅北口からバスで約13分,    メッツァビレッジ10:00～18:00(土日祝19:00)、ムーミンバレーパーク10:00～17:00(土日祝18:00)    ※季節や天候により変更になる場合あり。メッツァビレッジは店舗により一部異なるため、公式サイトをご確認ください。,    不定休,有料。 メッツァビレッジは入場無料。ムーミンバレーパーク入園チケット：大人(中学生以上)2500円、子供(4歳以上小学生以下)1500円 ※3歳以下無料, 0570-03-1066 ナビダイヤル 平日・土日祝10:00～18:00(不定休),
関東,テーマパーク・アミューズメントパーク,メッツァ(メッツァビレッジ・ムーミンバレーパーク),北欧のライフスタイルを体験できるテーマパーク,https://www.walkerplus.com/spot/ar0311s330371/    ,買う,    埼玉県飯能市宮沢327-6 メッツァ[地図],    【電車】西武鉄道池袋線飯能駅からバスでメッツァ(旧 宮沢湖)下車 【車】首都圏中央連絡自動車道狭山日高ICから県道262号線経由で約12分、青梅ICから県道218号線経由で約30分、飯能駅北口からバスで約13分,    メッツァビレッジ10:00～18:00(土日祝19:00)、ムーミンバレーパーク10:00～17:00(土日祝18:00)    ※季節や天候により変更になる場合あり。メッツァビレッジは店舗により一部異なるため、公式サイトをご確認ください。,    不定休,有料。 メッツァビレッジは入場無料。ムーミンバレーパーク入園チケット：大人(中学生以上)2500円、子供(4歳以上小学生以下)1500円 ※3歳以下無料, 0570-03-1066 ナビダイヤル 平日・土日祝10:00～18:00(不定休),
埼玉県,テーマパーク・アミューズメントパーク,メッツァ(メッツァビレッジ・ムーミンバレーパーク),北欧のライフスタイルを体験できるテーマパーク,https://www.walkerplus.com/spot/ar0311s330371/    ,買う,    埼玉県飯能市宮沢327-6 メッツァ[地図],    【電車】西武鉄道池袋線飯能駅からバスでメッツァ(旧 宮沢湖)下車 【車】首都圏中央連絡自動車道狭山日高ICから県道262号線経由で約12分、青梅ICから県道218号線経由で約30分、飯能駅北口からバスで約13分,    メッツァビレッジ10:00～18:00(土日祝19:00)、ムーミンバレーパーク10:00～17:00(土日祝18:00)    ※季節や天候により変更になる場合あり。メッツァビレッジは店舗により一部異なるため、公式サイトをご確認ください。,    不定休,有料。 メッツァビレッジは入場無料。ムーミンバレーパーク入園チケット：大人(中学生以上)2500円、子供(4歳以上小学生以下)1500円 ※3歳以下無料, 0570-03-1066 ナビダイヤル 平日・土日祝10:00～18:00(不定休),
